post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:msrp_field,meta:product_banner,meta:product_style,meta:total_sales,meta:upc_field,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:BigAndTall,attribute_data:BigAndTall,attribute_default:BigAndTall,attribute:BraType,attribute_data:BraType,attribute_default:BraType,attribute:Closure,attribute_data:Closure,attribute_default:Closure,attribute:ControlLevel,attribute_data:ControlLevel,attribute_default:ControlLevel,attribute:CountryOfOrigin,attribute_data:CountryOfOrigin,attribute_default:CountryOfOrigin,attribute:Fabric,attribute_data:Fabric,attribute_default:Fabric,attribute:InnerPackQty,attribute_data:InnerPackQty,attribute_default:InnerPackQty,attribute:Inseam,attribute_data:Inseam,attribute_default:Inseam,attribute:NeckDesign,attribute_data:NeckDesign,attribute_default:NeckDesign,attribute:Silhouette,attribute_data:Silhouette,attribute_default:Silhouette,attribute:SleeveStyle,attribute_data:SleeveStyle,attribute_default:SleeveStyle,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size
"Hanes Womens Waffle Knit Thermal Crewneck - 2XL, Heather Grey",hanes-womens-waffle-knit-thermal-crewneck-2xl-heather-grey,1285,1302,"Size: 2XL, Color: Heather Grey","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54684,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_HeatherGrey.jpg ! alt :  ! title : HBI_125601_HeatherGrey.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114135,,"Heather Grey",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 3XL, Heather Grey",hanes-womens-waffle-knit-thermal-crewneck-3xl-heather-grey,1285,1303,"Size: 3XL, Color: Heather Grey","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54685,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_HeatherGrey.jpg ! alt :  ! title : HBI_125601_HeatherGrey.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114166,,"Heather Grey",3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 4XL, Heather Grey",hanes-womens-waffle-knit-thermal-crewneck-4xl-heather-grey,1285,1304,"Size: 4XL, Color: Heather Grey","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54686,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_HeatherGrey.jpg ! alt :  ! title : HBI_125601_HeatherGrey.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114197,,"Heather Grey",4XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - S, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-s-dusty-blue,1285,1305,"Size: S, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54687,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114005,,"Dusty Blue",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - M, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-m-dusty-blue,1285,1306,"Size: M, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54688,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114036,,"Dusty Blue",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - L, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-l-dusty-blue,1285,1307,"Size: L, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54689,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114067,,"Dusty Blue",L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - XL, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-xl-dusty-blue,1285,1308,"Size: XL, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:17",1,closed,54690,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114098,,"Dusty Blue",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 2XL, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-2xl-dusty-blue,1285,1309,"Size: 2XL, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:18",1,closed,54691,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114128,,"Dusty Blue",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 3XL, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-3xl-dusty-blue,1285,1310,"Size: 3XL, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:18",1,closed,54692,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114159,,"Dusty Blue",3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 4XL, Dusty Blue",hanes-womens-waffle-knit-thermal-crewneck-4xl-dusty-blue,1285,1311,"Size: 4XL, Color: Dusty Blue","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:18",1,closed,54693,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_DustyBlue.jpg ! alt :  ! title : HBI_125601_DustyBlue.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114180,,"Dusty Blue",4XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - S, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-s-seaport-combo,1285,1312,"Size: S, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:20",1,closed,54694,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114449,,"Seaport Combo",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - M, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-m-seaport-combo,1285,1313,"Size: M, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54695,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114463,,"Seaport Combo",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - L, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-l-seaport-combo,1285,1314,"Size: L, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54696,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114487,,"Seaport Combo",L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - XL, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-xl-seaport-combo,1285,1315,"Size: XL, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54697,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114500,,"Seaport Combo",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 2XL, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-2xl-seaport-combo,1285,1316,"Size: 2XL, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54698,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114524,,"Seaport Combo",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 3XL, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-3xl-seaport-combo,1285,1317,"Size: 3XL, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54699,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114548,,"Seaport Combo",3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 4XL, Seaport Combo",hanes-womens-waffle-knit-thermal-crewneck-4xl-seaport-combo,1285,1318,"Size: 4XL, Color: Seaport Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54700,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_SeaportCombo.jpg ! alt :  ! title : HBI_125601_SeaportCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114562,,"Seaport Combo",4XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - S, Flint Stone Combo",hanes-womens-waffle-knit-thermal-crewneck-s-flint-stone-combo,1285,1319,"Size: S, Color: Flint Stone Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54701,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_FlintStoneCombo.jpg ! alt :  ! title : HBI_125601_FlintStoneCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114432,,"Flint Stone Combo",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - M, Flint Stone Combo",hanes-womens-waffle-knit-thermal-crewneck-m-flint-stone-combo,1285,1320,"Size: M, Color: Flint Stone Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54702,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_FlintStoneCombo.jpg ! alt :  ! title : HBI_125601_FlintStoneCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114456,,"Flint Stone Combo",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - L, Flint Stone Combo",hanes-womens-waffle-knit-thermal-crewneck-l-flint-stone-combo,1285,1321,"Size: L, Color: Flint Stone Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:21",1,closed,54703,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_FlintStoneCombo.jpg ! alt :  ! title : HBI_125601_FlintStoneCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114470,,"Flint Stone Combo",L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - XL, Flint Stone Combo",hanes-womens-waffle-knit-thermal-crewneck-xl-flint-stone-combo,1285,1322,"Size: XL, Color: Flint Stone Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:23",1,closed,54704,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_FlintStoneCombo.jpg ! alt :  ! title : HBI_125601_FlintStoneCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114494,,"Flint Stone Combo",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens Waffle Knit Thermal Crewneck - 2XL, Flint Stone Combo",hanes-womens-waffle-knit-thermal-crewneck-2xl-flint-stone-combo,1285,1323,"Size: 2XL, Color: Flint Stone Combo","Soft waffle knit thermal organic cotton blend crewneck provides comfortable warmth for all day wear. X-Temp technology is designed to adapt to temperature and activity to keep you cool and dry for all day comfort. FreshIQ advanced odor protection technology.",publish,,0,"2021-07-21 16:08:23",1,closed,54705,1205,,,no,no,,8.62,,0.4,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_FlintStoneCombo.jpg ! alt :  ! title : HBI_125601_FlintStoneCombo.jpg ! desc :  ! caption :  | http://205.134.254.135/~teamh/apparel_direct/wp-content/uploads/2021/07/HBI_125601_Black.jpg ! alt :  ! title : HBI_125601_Black.jpg ! desc :  ! caption : ",,http://205.134.254.135/~teamh/apparel_direct/product/hanes-womens-waffle-knit-thermal-crewneck/,Hanes,Women,Thermals,FreshIQ,,,,,,0,,,0,00843347114517,,"Flint Stone Combo",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
