post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Womens EcoSmart Leggings with Cozy Lining - L, Black",hanes-womens-ecosmart-leggings-with-cozy-lining-black-l,1088203,1088207,"Size: L, Color: Black",,publish,,0,"2023-10-18 23:05:56",1,closed,#436476,4945,,,no,no,71,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0008_Black_sw.jpg ! alt :  ! title : Hanes_HG0008_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-leggings-with-cozy-lining/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0008-L-Black._ADD,0,,HG0008,,0,00194959738043,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Leggings with Cozy Lining - XL, Black",hanes-womens-ecosmart-leggings-with-cozy-lining-black-xl,1088203,1088208,"Size: XL, Color: Black",,publish,,0,"2023-10-18 23:05:56",1,closed,#436587,4945,,,no,no,66,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0008_Black_sw.jpg ! alt :  ! title : Hanes_HG0008_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-leggings-with-cozy-lining/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0008-XL-Black._ADD,0,,HG0008,,0,00194959738050,,,,,Black,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Leggings with Cozy Lining - S, Black",hanes-womens-ecosmart-leggings-with-cozy-lining-black-s,1088203,1088209,"Size: S, Color: Black",,publish,,0,"2023-10-18 23:05:57",1,closed,#436929,4945,,,no,no,54,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0008_Black_sw.jpg ! alt :  ! title : Hanes_HG0008_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-leggings-with-cozy-lining/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0008-S-Black._ADD,0,,HG0008,,0,00194959738029,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings",hanes-womens-ecosmart-classic-fitted-leggings,,1088195,,"COMFORT WHERE IT COUNTS. Pinch free and dig free, Hanes EcoSmart fitted leggings offer a comfort waistband for easy movement. An opaque appearance eliminates show-through for a flattering style you’ll want to wear again and again. Finished with a hint of stretch for extra comfort throughout the day. FASHION TO FEEL GOOD ABOUT - EcoSmart fitted leggings are made with responsibly grown cotton and recycled polyester fibers. COMFORT WAISTBAND - Hanes comfort waistband eliminates pinching and digging for move-with-you comfort. FITTED STYLE - Hanes women’s leggings offer a fitted silhouette for a flattering style. OPAQUE FINISH - No panty lines, no worry. An opaque appearance prevents unflattering show-through. CARE INSTRUCTIONS - Wash before wearing. Machine wash cold, gentle cycle. Tumble dry low.",publish,,0,"2023-10-18 23:05:13",1,open,4944,,,,no,no,,12.5100,,,12,16,12,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black.jpg ! alt :  ! title : Hanes_HG0007_Black ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,Hanes,Women,EcoSmart,"Comfort Waistband",variable,,"Women > Hosiery > Legging|Women > Hosiery|Women",,,,,,,,,,,,,,,,,0,,,,HG0007,,0,,,,,,,,,,,,,,Black,1|1|1,,,,,,,,,,,,,,S|M|L|XL|2XL,0|1|1,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings - XL, Black",hanes-womens-ecosmart-classic-fitted-leggings-black-xl,1088195,1088197,"Size: XL, Color: Black",,publish,,0,"2023-10-18 23:05:27",1,closed,#436243,4944,,,no,no,6,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black_sw.jpg ! alt :  ! title : Hanes_HG0007_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0007-XL-Black._ADD,0,,HG0007,,0,00194959737992,,,,,Black,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings - L, Black",hanes-womens-ecosmart-classic-fitted-leggings-black-l,1088195,1088198,"Size: L, Color: Black",,publish,,0,"2023-10-18 23:05:27",1,closed,#436301,4944,,,no,no,20,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black_sw.jpg ! alt :  ! title : Hanes_HG0007_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0007-L-Black._ADD,0,,HG0007,,0,00194959737985,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings - S, Black",hanes-womens-ecosmart-classic-fitted-leggings-black-s,1088195,1088199,"Size: S, Color: Black",,publish,,0,"2023-10-18 23:05:27",1,closed,#436365,4944,,,no,no,0,12.5100,,0.45,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black_sw.jpg ! alt :  ! title : Hanes_HG0007_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,HG0007-S-Black._ADD,0,,HG0007,,0,00194959737961,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings - 2XL, Black",hanes-womens-ecosmart-classic-fitted-leggings-black-2xl,1088195,1088200,"Size: 2XL, Color: Black",,publish,,0,"2023-10-18 23:05:27",1,closed,#436761,4944,,,no,no,15,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black_sw.jpg ! alt :  ! title : Hanes_HG0007_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0007-2XL-Black._ADD,0,,HG0007,,0,00194959738005,,,,,Black,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Classic Fitted Leggings - M, Black",hanes-womens-ecosmart-classic-fitted-leggings-black-m,1088195,1088201,"Size: M, Color: Black",,publish,,0,"2023-10-18 23:05:27",1,closed,#436813,4944,,,no,no,16,12.5100,,0.45,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0007_Black_sw.jpg ! alt :  ! title : Hanes_HG0007_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-classic-fitted-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0007-M-Black._ADD,0,,HG0007,,0,00194959737978,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens X-Temp Tech Pocket Leggings",hanes-womens-x-temp-tech-pocket-leggings,,1088188,,"AN EVERYDAY ESSENTIAL. Built for the woman on the go, these leggings offer the practicality of tech pockets, so your smart phone is always within reach. A comfort waistband allows you to move with ease - creating a comfortable figure-hugging fit. Plus, these women's leggings feature X-Temp™ technology which is designed to adapt to your temperature for all-day comfort. The blended fabric features a hint of spandex for extra stretch, adding to the comfortable appeal of these must-have leggings. So whether you're going for a quick walk, running errands or simply hanging out - these women's leggings offer convenience and comfort all wrapped up in one amazing style. QUALITY YOU EXPECT - A comfortable blend featuring a hint of spandex for extra stretch. STAY COOL - X-Temp technology is designed to adapt to your temperature for all-day comfort. COMFORT WAISTBAND - Prevents unwanted pinching and digging, so you can move with ease. DESIGN DETAILS - Tech pockets deliver freedom and flexibility. NO SHOW - Opaque appearance prevents show-through. COLD WATER WASH - Hanes recommends machine washing these women's leggings in cold water to help reduce energy usage.",publish,,0,"2023-10-18 23:04:44",1,open,4943,,,,no,no,,11.8700,,,12,16,12,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HFT044_Black.jpg ! alt :  ! title : Hanes_HFT044_Black ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-x-temp-tech-pocket-leggings/,,,,,,,,,,,,Hanes,Women,X-Temp,,variable,,"Women > Bottoms|Women > Bottoms > Legging|Women",,,,,,,,,,,,,,,,,0,,,,HFT044,,11,,,,,,,,,,,,,,Black,1|1|1,,,,,,,,,,,,,,S|M|L|XL,0|1|1,,,,
"Hanes Womens X-Temp Tech Pocket Leggings - S, Black",hanes-womens-x-temp-tech-pocket-leggings-black-s,1088188,1088190,"Size: S, Color: Black",,publish,,0,"2023-10-18 23:04:58",1,closed,#436242,4943,,,no,no,83,11.8700,,0.66,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HFT044_Black_sw.jpg ! alt :  ! title : Hanes_HFT044_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-x-temp-tech-pocket-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HFT044-S-Black._ADD,0,,HFT044,,0,00194959704512,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens X-Temp Tech Pocket Leggings - M, Black",hanes-womens-x-temp-tech-pocket-leggings-black-m,1088188,1088191,"Size: M, Color: Black",,publish,,0,"2023-10-18 23:04:58",1,closed,#436364,4943,,,no,no,137,11.8700,,0.66,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HFT044_Black_sw.jpg ! alt :  ! title : Hanes_HFT044_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-x-temp-tech-pocket-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HFT044-M-Black._ADD,0,,HFT044,,0,00194959704529,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens X-Temp Tech Pocket Leggings - L, Black",hanes-womens-x-temp-tech-pocket-leggings-black-l,1088188,1088192,"Size: L, Color: Black",,publish,,0,"2023-10-18 23:04:58",1,closed,#436586,4943,,,no,no,70,11.8700,,0.89,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HFT044_Black_sw.jpg ! alt :  ! title : Hanes_HFT044_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-x-temp-tech-pocket-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HFT044-L-Black._ADD,0,,HFT044,,0,00194959704536,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens X-Temp Tech Pocket Leggings - XL, Black",hanes-womens-x-temp-tech-pocket-leggings-black-xl,1088188,1088193,"Size: XL, Color: Black",,publish,,0,"2023-10-18 23:04:58",1,closed,#436876,4943,,,no,no,54,11.8700,,0.89,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HFT044_Black_sw.jpg ! alt :  ! title : Hanes_HFT044_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-x-temp-tech-pocket-leggings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HFT044-XL-Black._ADD,0,,HFT044,,0,00194959704543,,,,,Black,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart High-Waisted Leggings with Shaping",hanes-womens-ecosmart-high-waisted-leggings-with-shaping,,1088182,,"FEEL-GOOD STYLE. Hanes EcoSmart® women’s leggings offer contour smoothing for a flattering fit you’ll want to wear again and again. An extended high waistband adds extra shaping, giving you even more confidence. Finished in an opaque appearance, this classic legging prevents unwanted show-through. FASHION TO FEEL GOOD ABOUT - Hanes EcoSmart shaping leggings are made with responsibly grown cotton and recycled polyester fibers. HIGH WAISTBAND - Designed with an extended high waistband for all-over shaping. OPAQUE FINISH - No panty lines, no worry. An opaque appearance prevents unflattering show-through. SMOOTHING - Features flattering contour smoothing for a sleek finish. QUALITY FABRIC -Made from a soft cotton blend featuring polyester and spandex for a feel-good finish. COLD WASH - Hanes recommends machine washing in cold water to reduce energy usage.",publish,,0,"2023-10-18 23:04:15",1,open,4910,,,,no,no,,12.5100,,,12,16,12,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0009_Black.jpg ! alt :  ! title : Hanes_HG0009_Black ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-high-waisted-leggings-with-shaping/,,,,,,,,,,,,Hanes,Women,EcoSmart,Soft,variable,,"Women > Hosiery > Legging|Women > Hosiery|Women",,,,,,,,,,,,,,,,,0,,,,HG0009,,1,,,,,,,,,,,,,,Black,1|1|1,,,,,,,,,,,,,,S|M|L,0|1|1,,,,
"Hanes Womens EcoSmart High-Waisted Leggings with Shaping - S, Black",hanes-womens-ecosmart-high-waisted-leggings-with-shaping-black-s,1088182,1088184,"Size: S, Color: Black",,publish,,0,"2023-10-18 23:04:29",1,closed,#434257,4910,,,no,no,43,12.5100,,8,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0009_Black_sw.jpg ! alt :  ! title : Hanes_HG0009_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-high-waisted-leggings-with-shaping/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0009-S-Black._ADD,0,,HG0009,,0,00194959738111,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart High-Waisted Leggings with Shaping - L, Black",hanes-womens-ecosmart-high-waisted-leggings-with-shaping-black-l,1088182,1088185,"Size: L, Color: Black",,publish,,0,"2023-10-18 23:04:30",1,closed,#434260,4910,,,no,no,95,12.5100,,8,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0009_Black_sw.jpg ! alt :  ! title : Hanes_HG0009_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-high-waisted-leggings-with-shaping/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0009-L-Black._ADD,0,,HG0009,,0,00194959738135,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart High-Waisted Leggings with Shaping - M, Black",hanes-womens-ecosmart-high-waisted-leggings-with-shaping-black-m,1088182,1088186,"Size: M, Color: Black",,publish,,0,"2023-10-18 23:04:30",1,closed,#434270,4910,,,no,no,71,12.5100,,8,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0009_Black_sw.jpg ! alt :  ! title : Hanes_HG0009_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-high-waisted-leggings-with-shaping/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0009-M-Black._ADD,0,,HG0009,,0,00194959738128,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Blackout Tights",hanes-womens-ecosmart-blackout-tights,,1088175,,"LOOK GOOD, FEEL GOOD. Hanes EcoSmart® women’s tights are crafted with Repreve® recycled nylon and a portion of recycled spandex for an ultra-stretchy design. Built for all-day comfort, a wide waistband creates a pinch-free style you're sure to love. Innovative static resistant technology reduces unwanted static cling throughout the day. The classic blackout tights eliminate show-through for a flattering finish. WIDE WAISTBAND - A wide waistband eliminates pinching and digging for maximum comfort. STATIC RESISTANT - Hanes women’s tights offer a static resistant technology to reduce unwanted static cling. SAME-TO-WAIST – Same-to-waist styling keeps you comfy from morning until night. BLACKOUT FINISH – Crafted with 100 denier appearance for classic, blackout styling. RECYCLED FIBERS – Made with Repreve recycled nylon and a portion of recycled spandex. HAND WASH – Hand wash separately in cold water. Line dry.",publish,,0,"2023-10-18 23:03:44",1,open,4909,,,,no,no,,,,,12,16,12,,outofstock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0005_Black.jpg ! alt :  ! title : Hanes_HG0005_Black ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-blackout-tights/,,,,,,,,,,,,Hanes,Women,EcoSmart,,variable,outofstock,"Women > Hosiery|Women > Hosiery > Tights|Women",,,,,,,,,,,,,,,,,0,,,,HG0005,,0,,,,,,,,,,,,,,Black,1|1|1,,,,,,,,,,,,,,S|M|XL|2X,0|1|1,,,,
"Hanes Womens EcoSmart Blackout Tights - M, Black",hanes-womens-ecosmart-blackout-tights-black-m,1088175,1088177,"Size: M, Color: Black",,publish,,0,"2023-10-18 23:03:58",1,closed,#434262,4909,,,no,no,0,7.2400,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0005_Black_sw.jpg ! alt :  ! title : Hanes_HG0005_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-blackout-tights/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,HG0005-M-Black._ADD,0,,HG0005,,0,00194959743900,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Blackout Tights - S, Black",hanes-womens-ecosmart-blackout-tights-black-s,1088175,1088178,"Size: S, Color: Black",,publish,,0,"2023-10-18 23:03:58",1,closed,#434265,4909,,,no,no,0,7.2400,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0005_Black_sw.jpg ! alt :  ! title : Hanes_HG0005_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-blackout-tights/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,HG0005-S-Black._ADD,0,,HG0005,,0,00194959743894,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Blackout Tights - XL, Black",hanes-womens-ecosmart-blackout-tights-black-xl,1088175,1088179,"Size: XL, Color: Black",,publish,,0,"2023-10-18 23:03:58",1,closed,#434266,4909,,,no,no,0,7.2400,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0005_Black_sw.jpg ! alt :  ! title : Hanes_HG0005_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-blackout-tights/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,HG0005-XL-Black._ADD,0,,HG0005,,0,00194959743924,,,,,Black,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Blackout Tights - 2X, Black",hanes-womens-ecosmart-blackout-tights-black-2x,1088175,1088180,"Size: 2X, Color: Black",,publish,,0,"2023-10-18 23:03:59",1,closed,#434267,4909,,,no,no,0,7.2400,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0005_Black_sw.jpg ! alt :  ! title : Hanes_HG0005_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-blackout-tights/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,HG0005-2X-Black._ADD,0,,HG0005,,0,00194959743931,,,,,Black,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Opaque Tights",hanes-womens-ecosmart-opaque-tights,,1088168,,"LOOK GOOD, FEEL GOOD. Hanes EcoSmart® opaque women’s tights are crafted with Repreve® recycled nylon and a portion of recycled spandex for a stretchy fit you can feel good about. Built for all-day comfort, a wide waistband creates a pinch-free style you're sure to love. Innovative static resistant technology reduces unwanted static cling throughout the day. The classic opaque tights eliminate show-through for a flattering finish. WIDE WAISTBAND – Our wide waistband eliminates pinching and digging for maximum comfort. STATIC RESISTANT – These stretch knit tights offer a static resistant technology to reduce unwanted static cling. SAME-TO-WAIST – Same-to-waist styling keeps you comfy from morning until night. OPAQUE FINISH - Crafted with 60 denier opaque appearance which prevents unflattering show-through. RECYCLED FIBERS – Made with Repreve recycled nylon and a portion of recycled spandex. HAND WASH – Hand wash separately in cold water. Line dry.",publish,,0,"2023-10-18 23:03:14",1,open,4908,,,,no,no,,7.2400,,,12,16,12,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0004_Black.jpg ! alt :  ! title : Hanes_HG0004_Black ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-opaque-tights/,,,,,,,,,,,,Hanes,Women,EcoSmart,,variable,,"Women > Hosiery|Women > Hosiery > Tights|Women",,,,,,,,,,,,,,,,,0,,,,HG0004,,0,,,,,,,,,,,,,,Black,1|1|1,,,,,,,,,,,,,,M|L|XL|2X,0|1|1,,,,
"Hanes Womens EcoSmart Opaque Tights - 2X, Black",hanes-womens-ecosmart-opaque-tights-black-2x,1088168,1088170,"Size: 2X, Color: Black",,publish,,0,"2023-10-18 23:03:28",1,closed,#434263,4908,,,no,no,119,7.2400,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0004_Black_sw.jpg ! alt :  ! title : Hanes_HG0004_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-opaque-tights/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0004-2X-Black._ADD,0,,HG0004,,0,00194959743887,,,,,Black,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Opaque Tights - L, Black",hanes-womens-ecosmart-opaque-tights-black-l,1088168,1088171,"Size: L, Color: Black",,publish,,0,"2023-10-18 23:03:28",1,closed,#434269,4908,,,no,no,829,7.2400,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0004_Black_sw.jpg ! alt :  ! title : Hanes_HG0004_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-opaque-tights/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0004-L-Black._ADD,0,,HG0004,,0,00194959743863,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Womens EcoSmart Opaque Tights - M, Black",hanes-womens-ecosmart-opaque-tights-black-m,1088168,1088172,"Size: M, Color: Black",,publish,,0,"2023-10-18 23:03:28",1,closed,#434271,4908,,,no,no,821,7.2400,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/10/Hanes_HG0004_Black_sw.jpg ! alt :  ! title : Hanes_HG0004_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-womens-ecosmart-opaque-tights/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG0004-M-Black._ADD,0,,HG0004,,0,00194959743856,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
